date,time,예측된발전량(kW)
2023-07-27,21,0.0
2023-07-27,22,0.0
2023-07-27,23,0.0
2023-07-28,0,0.0
2023-07-28,1,0.0
2023-07-28,2,0.0
2023-07-28,3,0.0
2023-07-28,4,0.0
2023-07-28,5,0.0
2023-07-28,6,813947.1
2023-07-28,7,481043.9
2023-07-28,8,375703.97
2023-07-28,9,234481.61
2023-07-28,10,211155.17
2023-07-28,11,430992.53
2023-07-28,12,495986.97
2023-07-28,13,505205.75
2023-07-28,14,389185.12
2023-07-28,15,244968.38
2023-07-28,16,224383.7
2023-07-28,17,138582.7
2023-07-28,18,17832.92
2023-07-28,19,27734.344
2023-07-28,20,12245.292
2023-07-28,21,0.0
2023-07-28,22,0.0
2023-07-28,23,0.0
2023-07-29,0,0.0
2023-07-29,1,0.0
2023-07-29,2,0.0
2023-07-29,3,0.0
2023-07-29,4,0.0
2023-07-29,5,0.0
2023-07-29,6,0.0
2023-07-29,7,27433.5
2023-07-29,8,138913.64
2023-07-29,9,256844.45
2023-07-29,10,362338.44
2023-07-29,11,370104.9
2023-07-29,12,280794.44
2023-07-29,13,146720.34
2023-07-29,14,161212.64
2023-07-29,15,221681.31
2023-07-29,16,332488.53
2023-07-29,17,317392.16
2023-07-29,18,313467.5
2023-07-29,19,286566.2
2023-07-29,20,249173.22
2023-07-29,21,0.0
2023-07-29,22,0.0
2023-07-29,23,0.0
2023-07-30,0,0.0
2023-07-30,1,0.0
2023-07-30,2,0.0
2023-07-30,3,0.0
2023-07-30,4,0.0
2023-07-30,5,0.0
2023-07-30,6,289268.53
2023-07-30,7,0.0
2023-07-30,8,0.0
2023-07-30,9,145922.78
2023-07-30,10,129747.02
2023-07-30,11,169974.08
2023-07-30,12,315089.97
2023-07-30,13,473684.7
2023-07-30,14,569206.1
2023-07-30,15,619622.75
2023-07-30,16,550073.56
2023-07-30,17,417433.97
2023-07-30,18,224879.06
2023-07-30,19,125856.97
2023-07-30,20,6540.6675
2023-07-30,21,0.0
2023-07-30,22,0.0
2023-07-30,23,0.0
2023-07-31,0,0.0
2023-07-31,1,0.0
2023-07-31,2,0.0
2023-07-31,3,0.0
2023-07-31,4,0.0
2023-07-31,5,0.0
2023-07-31,6,397804.06
2023-07-31,7,386126.3
2023-07-31,8,274656.88
2023-07-31,9,347518.03
2023-07-31,10,341924.0
2023-07-31,11,359367.1
2023-07-31,12,366238.1
2023-07-31,13,389336.6
2023-07-31,14,298967.44
2023-07-31,15,129265.26
2023-07-31,16,140438.03
2023-07-31,17,100352.43
2023-07-31,18,209829.39
2023-07-31,19,289013.75
2023-07-31,20,273286.97
2023-07-31,21,0.0
2023-07-31,22,0.0
2023-07-31,23,0.0
2023-08-01,0,0.0
2023-08-01,1,0.0
2023-08-01,2,0.0
2023-08-01,3,0.0
2023-08-01,4,0.0
2023-08-01,5,0.0
2023-08-01,6,452104.97
2023-08-01,7,406329.38
2023-08-01,8,386874.97
2023-08-01,9,451295.66
2023-08-01,10,526113.25
2023-08-01,11,526795.25
2023-08-01,12,0.0
2023-08-01,13,505692.12
2023-08-01,14,459302.06
2023-08-01,15,443292.78
2023-08-01,16,379340.06
2023-08-01,17,329305.66
2023-08-01,18,269920.56
2023-08-01,19,281348.06
2023-08-01,20,0.0
2023-08-01,21,0.0
2023-08-01,22,0.0
2023-08-01,23,0.0
2023-08-02,0,0.0
2023-08-02,1,0.0
2023-08-02,2,0.0
2023-08-02,3,0.0
2023-08-02,4,0.0
2023-08-02,5,0.0
2023-08-02,6,68332.8
2023-08-02,7,239413.77
2023-08-02,8,211090.08
2023-08-02,9,91365.31
2023-08-02,10,1559.866
2023-08-02,11,45637.51
2023-08-02,12,100587.17
2023-08-02,13,199900.42
2023-08-02,14,363407.38
2023-08-02,15,484398.16
2023-08-02,16,461685.78
2023-08-02,17,465462.25
2023-08-02,18,391914.53
2023-08-02,19,120297.42
2023-08-02,20,0.0
2023-08-02,21,0.0
2023-08-02,22,0.0
2023-08-02,23,0.0
2023-08-03,0,0.0
2023-08-03,1,0.0
2023-08-03,2,0.0
2023-08-03,3,0.0
2023-08-03,4,0.0
2023-08-03,5,0.0
2023-08-03,6,9544.808
2023-08-03,7,566617.5
2023-08-03,8,640570.9
2023-08-03,9,543784.06
2023-08-03,10,464499.28
2023-08-03,11,388696.88
2023-08-03,12,348123.6
2023-08-03,13,341744.97
2023-08-03,14,0.0
2023-08-03,15,0.0
2023-08-03,16,316522.22
2023-08-03,17,178961.22
2023-08-03,18,27922.107
2023-08-03,19,16028.914
2023-08-03,20,57486.645
2023-08-03,21,0.0
2023-08-03,22,0.0
2023-08-03,23,0.0
2023-08-04,0,0.0
2023-08-04,1,0.0
2023-08-04,2,0.0
2023-08-04,3,0.0
2023-08-04,4,0.0
2023-08-04,5,0.0
2023-08-04,6,456856.53
2023-08-04,7,311169.72
2023-08-04,8,40285.246
2023-08-04,9,43843.41
2023-08-04,10,224453.69
2023-08-04,11,259660.14
2023-08-04,12,195827.88
2023-08-04,13,62927.133
2023-08-04,14,3494.3708
2023-08-04,15,0.0
2023-08-04,16,0.0
2023-08-04,17,52442.42
2023-08-04,18,219121.92
2023-08-04,19,319181.44
2023-08-04,20,339873.53
2023-08-04,21,0.0
2023-08-04,22,0.0
2023-08-04,23,0.0
2023-08-05,0,0.0
2023-08-05,1,0.0
2023-08-05,2,0.0
2023-08-05,3,0.0
2023-08-05,4,0.0
2023-08-05,5,0.0
2023-08-05,6,171938.58
2023-08-05,7,192817.69
2023-08-05,8,156412.92
2023-08-05,9,112791.516
2023-08-05,10,108871.44
2023-08-05,11,127452.03
2023-08-05,12,53643.92
2023-08-05,13,116271.37
2023-08-05,14,94793.17
2023-08-05,15,111106.46
2023-08-05,16,115149.305
2023-08-05,17,92996.31
2023-08-05,18,57633.242
2023-08-05,19,68067.78
2023-08-05,20,138033.86
2023-08-05,21,0.0
2023-08-05,22,0.0
2023-08-05,23,0.0
2023-08-06,0,0.0
2023-08-06,1,0.0
2023-08-06,2,0.0
2023-08-06,3,0.0
2023-08-06,4,0.0
2023-08-06,5,0.0
2023-08-06,6,98848.91
2023-08-06,7,97376.4
2023-08-06,8,61499.727
2023-08-06,9,43748.98
2023-08-06,10,53290.53
2023-08-06,11,150387.97
2023-08-06,12,323767.97
2023-08-06,13,376067.34
2023-08-06,14,472884.9
2023-08-06,15,498740.9
2023-08-06,16,554326.1
2023-08-06,17,538467.2
2023-08-06,18,579749.75
2023-08-06,19,614238.9
2023-08-06,20,560735.06
2023-08-06,21,0.0
2023-08-06,22,0.0
2023-08-06,23,0.0
2023-08-07,0,0.0
2023-08-07,1,0.0
2023-08-07,2,0.0
2023-08-07,3,0.0
2023-08-07,4,0.0
2023-08-07,5,0.0
2023-08-07,6,0.0
2023-08-07,7,0.0
2023-08-07,8,0.0
2023-08-07,9,0.0
2023-08-07,10,0.0
2023-08-07,11,0.0
2023-08-07,12,43080.83
2023-08-07,13,62048.69
2023-08-07,14,68952.52
2023-08-07,15,197543.2
2023-08-07,16,296126.7
2023-08-07,17,367360.62
2023-08-07,18,378031.34
2023-08-07,19,389698.44
2023-08-07,20,0.0
2023-08-07,21,0.0
2023-08-07,22,0.0
2023-08-07,23,0.0
2023-08-08,0,0.0
2023-08-08,1,0.0
2023-08-08,2,0.0
2023-08-08,3,0.0
2023-08-08,4,0.0
2023-08-08,5,0.0
2023-08-08,6,0.0
2023-08-08,7,0.0
2023-08-08,8,0.0
2023-08-08,9,0.0
2023-08-08,10,0.0
2023-08-08,11,0.0
2023-08-08,12,5341.2783
2023-08-08,13,172376.28
2023-08-08,14,359861.06
2023-08-08,15,469613.56
2023-08-08,16,445282.72
2023-08-08,17,407865.16
2023-08-08,18,404076.3
2023-08-08,19,398690.25
2023-08-08,20,365329.1
2023-08-08,21,0.0
2023-08-08,22,0.0
2023-08-08,23,0.0
2023-08-09,0,0.0
2023-08-09,1,0.0
2023-08-09,2,0.0
2023-08-09,3,0.0
2023-08-09,4,0.0
2023-08-09,5,0.0
2023-08-09,6,0.0
2023-08-09,7,0.0
2023-08-09,8,0.0
2023-08-09,9,0.0
2023-08-09,10,0.0
2023-08-09,11,0.0
2023-08-09,12,0.0
2023-08-09,13,96711.06
2023-08-09,14,292100.06
2023-08-09,15,384886.1
2023-08-09,16,447980.12
2023-08-09,17,0.0
2023-08-09,18,456415.34
2023-08-09,19,477377.16
2023-08-09,20,644140.4
2023-08-09,21,0.0
2023-08-09,22,0.0
2023-08-09,23,0.0
2023-08-10,0,0.0
2023-08-10,1,0.0
2023-08-10,2,0.0
2023-08-10,3,0.0
2023-08-10,4,0.0
2023-08-10,5,0.0
2023-08-10,6,818817.06
2023-08-10,7,0.0
2023-08-10,8,210448.6
2023-08-10,9,0.0
2023-08-10,10,0.0
2023-08-10,11,80519.06
2023-08-10,12,73021.04
2023-08-10,13,0.0
2023-08-10,14,0.0
2023-08-10,15,17054.873
2023-08-10,16,251735.86
2023-08-10,17,345397.2
2023-08-10,18,574499.94
2023-08-10,19,627960.6
2023-08-10,20,568416.44
2023-08-10,21,0.0
2023-08-10,22,0.0
2023-08-10,23,0.0
2023-08-11,0,0.0
2023-08-11,1,0.0
2023-08-11,2,0.0
2023-08-11,3,0.0
2023-08-11,4,0.0
2023-08-11,5,0.0
2023-08-11,6,234007.97
2023-08-11,7,0.0
2023-08-11,8,0.0
2023-08-11,9,0.0
2023-08-11,10,0.0
2023-08-11,11,129923.01
2023-08-11,12,354166.78
2023-08-11,13,499365.25
2023-08-11,14,508512.1
2023-08-11,15,521447.16
2023-08-11,16,587965.44
2023-08-11,17,674072.7
2023-08-11,18,624060.75
2023-08-11,19,634801.06
2023-08-11,20,476632.1
2023-08-11,21,0.0
2023-08-11,22,0.0
2023-08-11,23,0.0
2023-08-12,0,0.0
2023-08-12,1,0.0
2023-08-12,2,0.0
2023-08-12,3,0.0
2023-08-12,4,0.0
2023-08-12,5,0.0
2023-08-12,6,0.0
2023-08-12,7,0.0
2023-08-12,8,0.0
2023-08-12,9,0.0
2023-08-12,10,126950.37
2023-08-12,11,307785.16
2023-08-12,12,388944.94
2023-08-12,13,365182.94
2023-08-12,14,271354.03
2023-08-12,15,266624.6
2023-08-12,16,304110.0
2023-08-12,17,388509.75
2023-08-12,18,484575.0
2023-08-12,19,378241.53
2023-08-12,20,0.0
2023-08-12,21,0.0
2023-08-12,22,0.0
2023-08-12,23,0.0
2023-08-13,0,0.0
2023-08-13,1,0.0
2023-08-13,2,0.0
2023-08-13,3,0.0
2023-08-13,4,0.0
2023-08-13,5,0.0
2023-08-13,6,0.0
2023-08-13,7,36007.332
2023-08-13,8,150608.73
2023-08-13,9,221709.1
2023-08-13,10,323877.44
2023-08-13,11,584086.75
2023-08-13,12,703810.2
2023-08-13,13,677893.06
2023-08-13,14,582780.6
2023-08-13,15,551513.1
2023-08-13,16,500584.56
2023-08-13,17,513140.4
2023-08-13,18,509647.34
2023-08-13,19,271581.44
2023-08-13,20,0.0
2023-08-13,21,0.0
2023-08-13,22,0.0
2023-08-13,23,0.0
2023-08-14,0,0.0
2023-08-14,1,0.0
2023-08-14,2,0.0
2023-08-14,3,0.0
2023-08-14,4,0.0
2023-08-14,5,0.0
2023-08-14,6,0.0
2023-08-14,7,0.0
2023-08-14,8,0.0
2023-08-14,9,0.0
2023-08-14,10,0.0
2023-08-14,11,0.0
2023-08-14,12,0.0
2023-08-14,13,0.0
2023-08-14,14,0.0
2023-08-14,15,207200.92
2023-08-14,16,351173.7
2023-08-14,17,410513.7
2023-08-14,18,425902.47
2023-08-14,19,477724.9
2023-08-14,20,434875.0
2023-08-14,21,0.0
2023-08-14,22,0.0
2023-08-14,23,0.0
2023-08-15,0,0.0
2023-08-15,1,0.0
2023-08-15,2,0.0
2023-08-15,3,0.0
2023-08-15,4,0.0
2023-08-15,5,0.0
2023-08-15,6,0.0
2023-08-15,7,0.0
2023-08-15,8,0.0
2023-08-15,9,22727.342
2023-08-15,10,75629.664
2023-08-15,11,104692.555
2023-08-15,12,202675.69
2023-08-15,13,359974.84
2023-08-15,14,431153.7
2023-08-15,15,465639.88
2023-08-15,16,472467.47
2023-08-15,17,570304.6
2023-08-15,18,422609.3
2023-08-15,19,88964.1
2023-08-15,20,292461.44
2023-08-15,21,0.0
2023-08-15,22,0.0
2023-08-15,23,0.0
2023-08-16,0,0.0
2023-08-16,1,0.0
2023-08-16,2,0.0
2023-08-16,3,0.0
2023-08-16,4,0.0
2023-08-16,5,0.0
2023-08-16,6,521501.84
2023-08-16,7,382069.8
2023-08-16,8,154706.27
2023-08-16,9,111058.23
2023-08-16,10,106197.03
2023-08-16,11,59049.496
2023-08-16,12,53966.79
2023-08-16,13,177160.27
2023-08-16,14,379130.4
2023-08-16,15,289286.62
2023-08-16,16,226596.92
2023-08-16,17,216859.53
2023-08-16,18,233922.14
2023-08-16,19,337834.88
2023-08-16,20,381469.25
2023-08-16,21,0.0
2023-08-16,22,0.0
2023-08-16,23,0.0
2023-08-17,0,0.0
2023-08-17,1,0.0
2023-08-17,2,0.0
2023-08-17,3,0.0
2023-08-17,4,0.0
2023-08-17,5,0.0
2023-08-17,6,0.0
2023-08-17,7,0.0
2023-08-17,8,0.0
2023-08-17,9,0.0
2023-08-17,10,0.0
2023-08-17,11,633.1553
2023-08-17,12,123700.55
2023-08-17,13,396998.56
2023-08-17,14,407767.3
2023-08-17,15,382885.84
2023-08-17,16,373168.7
2023-08-17,17,432283.06
2023-08-17,18,516123.9
2023-08-17,19,471591.75
2023-08-17,20,0.0
2023-08-17,21,0.0
2023-08-17,22,0.0
2023-08-17,23,0.0
2023-08-18,0,0.0
2023-08-18,1,0.0
2023-08-18,2,0.0
2023-08-18,3,0.0
2023-08-18,4,0.0
2023-08-18,5,0.0
2023-08-18,6,0.0
2023-08-18,7,0.0
2023-08-18,8,0.0
2023-08-18,9,26939.998
2023-08-18,10,87407.484
2023-08-18,11,157896.06
2023-08-18,12,0.0
2023-08-18,13,0.0
2023-08-18,14,226610.92
2023-08-18,15,387537.84
2023-08-18,16,441826.56
2023-08-18,17,364642.9
2023-08-18,18,299917.66
2023-08-18,19,237551.81
2023-08-18,20,0.0
2023-08-18,21,0.0
2023-08-18,22,0.0
2023-08-18,23,0.0
2023-08-19,0,0.0
2023-08-19,1,0.0
2023-08-19,2,0.0
2023-08-19,3,0.0
2023-08-19,4,0.0
2023-08-19,5,0.0
2023-08-19,6,0.0
2023-08-19,7,0.0
2023-08-19,8,0.0
2023-08-19,9,65857.19
2023-08-19,10,197396.84
2023-08-19,11,258924.98
2023-08-19,12,270984.53
2023-08-19,13,299503.53
2023-08-19,14,338073.2
2023-08-19,15,357125.8
2023-08-19,16,316930.7
2023-08-19,17,296831.3
2023-08-19,18,300438.94
2023-08-19,19,307989.6
2023-08-19,20,0.0
2023-08-19,21,0.0
2023-08-19,22,0.0
2023-08-19,23,0.0
2023-08-20,0,0.0
2023-08-20,1,0.0
2023-08-20,2,0.0
2023-08-20,3,0.0
2023-08-20,4,0.0
2023-08-20,5,0.0
2023-08-20,6,0.0
2023-08-20,7,0.0
2023-08-20,8,0.0
2023-08-20,9,0.0
2023-08-20,10,0.0
2023-08-20,11,0.0
2023-08-20,12,0.0
2023-08-20,13,30774.127
2023-08-20,14,130276.86
2023-08-20,15,306468.4
2023-08-20,16,337748.16
2023-08-20,17,296225.5
2023-08-20,18,246146.78
2023-08-20,19,194029.69
2023-08-20,20,166226.34
2023-08-20,21,0.0
2023-08-20,22,0.0
2023-08-20,23,0.0
2023-08-21,0,0.0
2023-08-21,1,0.0
2023-08-21,2,0.0
2023-08-21,3,0.0
2023-08-21,4,0.0
2023-08-21,5,0.0
2023-08-21,6,0.0
2023-08-21,7,0.0
2023-08-21,8,0.0
2023-08-21,9,0.0
2023-08-21,10,73115.48
2023-08-21,11,125984.23
2023-08-21,12,107592.58
2023-08-21,13,0.0
2023-08-21,14,141802.28
2023-08-21,15,233777.06
2023-08-21,16,305437.4
2023-08-21,17,400480.34
2023-08-21,18,510260.1
2023-08-21,19,459944.53
2023-08-21,20,197523.95
2023-08-21,21,0.0
2023-08-21,22,0.0
2023-08-21,23,0.0
2023-08-22,0,0.0
2023-08-22,1,0.0
2023-08-22,2,0.0
2023-08-22,3,0.0
2023-08-22,4,0.0
2023-08-22,5,0.0
2023-08-22,6,0.0
2023-08-22,7,18205.146
2023-08-22,8,185912.67
2023-08-22,9,336954.4
2023-08-22,10,414477.0
2023-08-22,11,428072.56
2023-08-22,12,384475.72
2023-08-22,13,424732.72
2023-08-22,14,451171.34
2023-08-22,15,514943.66
2023-08-22,16,542458.2
2023-08-22,17,510195.66
2023-08-22,18,445974.1
2023-08-22,19,429940.6
2023-08-22,20,309119.25
2023-08-22,21,0.0
2023-08-22,22,0.0
2023-08-22,23,0.0
2023-08-23,0,0.0
2023-08-23,1,0.0
2023-08-23,2,0.0
2023-08-23,3,0.0
2023-08-23,4,0.0
2023-08-23,5,0.0
2023-08-23,6,0.0
2023-08-23,7,149392.08
2023-08-23,8,30389.2
2023-08-23,9,0.0
2023-08-23,10,0.0
2023-08-23,11,0.0
2023-08-23,12,0.0
2023-08-23,13,37346.477
2023-08-23,14,280286.1
2023-08-23,15,494004.94
2023-08-23,16,570731.8
2023-08-23,17,573084.75
2023-08-23,18,489423.47
2023-08-23,19,422988.2
2023-08-23,20,338816.38
2023-08-23,21,0.0
2023-08-23,22,0.0
2023-08-23,23,0.0
2023-08-24,0,0.0
2023-08-24,1,0.0
2023-08-24,2,0.0
2023-08-24,3,0.0
2023-08-24,4,0.0
2023-08-24,5,0.0
2023-08-24,6,0.0
2023-08-24,7,100915.016
2023-08-24,8,59070.355
2023-08-24,9,103846.4
2023-08-24,10,101603.96
2023-08-24,11,47926.51
2023-08-24,12,0.0
2023-08-24,13,0.0
2023-08-24,14,0.0
2023-08-24,15,0.0
2023-08-24,16,28820.854
2023-08-24,17,180512.62
2023-08-24,18,347223.8
2023-08-24,19,460026.53
2023-08-24,20,317522.1
2023-08-24,21,0.0
2023-08-24,22,0.0
2023-08-24,23,0.0
2023-08-25,0,0.0
2023-08-25,1,0.0
2023-08-25,2,0.0
2023-08-25,3,0.0
2023-08-25,4,0.0
2023-08-25,5,0.0
2023-08-25,6,0.0
2023-08-25,7,320261.53
2023-08-25,8,296950.84
2023-08-25,9,204253.83
2023-08-25,10,72934.08
2023-08-25,11,54917.82
2023-08-25,12,241333.19
2023-08-25,13,273989.97
2023-08-25,14,274855.88
2023-08-25,15,464483.44
2023-08-25,16,583931.06
2023-08-25,17,567827.1
2023-08-25,18,605687.0
2023-08-25,19,357023.03
2023-08-25,20,183023.77
2023-08-25,21,0.0
2023-08-25,22,0.0
2023-08-25,23,0.0
2023-08-26,0,0.0
2023-08-26,1,0.0
2023-08-26,2,0.0
2023-08-26,3,0.0
2023-08-26,4,0.0
2023-08-26,5,0.0
2023-08-26,6,0.0
2023-08-26,7,0.0
2023-08-26,8,0.0
2023-08-26,9,0.0
2023-08-26,10,0.0
2023-08-26,11,0.0
2023-08-26,12,0.0
2023-08-26,13,11759.51
2023-08-26,14,285105.78
2023-08-26,15,411102.94
2023-08-26,16,524228.06
2023-08-26,17,597793.6
2023-08-26,18,396565.12
2023-08-26,19,203257.4
2023-08-26,20,69744.984
2023-08-26,21,0.0
2023-08-26,22,0.0
2023-08-26,23,0.0
2023-08-27,0,0.0
2023-08-27,1,0.0
2023-08-27,2,0.0
2023-08-27,3,0.0
2023-08-27,4,0.0
2023-08-27,5,0.0
2023-08-27,6,0.0
2023-08-27,7,37397.543
2023-08-27,8,52036.246
2023-08-27,9,59471.34
2023-08-27,10,25486.512
2023-08-27,11,6280.8164
2023-08-27,12,76676.01
2023-08-27,13,74683.22
2023-08-27,14,170795.03
2023-08-27,15,221386.72
2023-08-27,16,244265.44
2023-08-27,17,557467.94
2023-08-27,18,603080.5
2023-08-27,19,568097.8
2023-08-27,20,372228.56
2023-08-27,21,0.0
2023-08-27,22,0.0
2023-08-27,23,0.0
2023-08-28,0,0.0
2023-08-28,1,0.0
2023-08-28,2,0.0
2023-08-28,3,0.0
2023-08-28,4,0.0
2023-08-28,5,0.0
2023-08-28,6,0.0
2023-08-28,7,41485.32
2023-08-28,8,73531.0
2023-08-28,9,39074.547
2023-08-28,10,0.0
2023-08-28,11,0.0
2023-08-28,12,0.0
2023-08-28,13,0.0
2023-08-28,14,0.0
2023-08-28,15,27193.004
2023-08-28,16,164705.73
2023-08-28,17,290682.12
2023-08-28,18,665524.25
2023-08-28,19,550170.9
2023-08-28,20,517873.62
2023-08-28,21,0.0
2023-08-28,22,0.0
2023-08-28,23,0.0
2023-08-29,0,0.0
2023-08-29,1,0.0
2023-08-29,2,0.0
2023-08-29,3,0.0
2023-08-29,4,0.0
2023-08-29,5,0.0
2023-08-29,6,0.0
2023-08-29,7,335694.22
2023-08-29,8,23589.787
2023-08-29,9,0.0
2023-08-29,10,69911.91
2023-08-29,11,343049.03
2023-08-29,12,456369.9
2023-08-29,13,443226.25
2023-08-29,14,460336.97
2023-08-29,15,490879.3
2023-08-29,16,448647.62
2023-08-29,17,427982.7
2023-08-29,18,374053.84
2023-08-29,19,274159.0
2023-08-29,20,219149.88
2023-08-29,21,0.0
2023-08-29,22,0.0
2023-08-29,23,0.0
2023-08-30,0,0.0
2023-08-30,1,0.0
2023-08-30,2,0.0
2023-08-30,3,0.0
2023-08-30,4,0.0
2023-08-30,5,0.0
2023-08-30,6,0.0
2023-08-30,7,188405.23
2023-08-30,8,154697.89
2023-08-30,9,138926.56
2023-08-30,10,129802.83
2023-08-30,11,167919.72
2023-08-30,12,185676.61
2023-08-30,13,220520.31
2023-08-30,14,325762.0
2023-08-30,15,0.0
2023-08-30,16,506036.12
2023-08-30,17,511136.16
2023-08-30,18,264351.6
2023-08-30,19,157187.77
2023-08-30,20,196954.11
2023-08-30,21,0.0
2023-08-30,22,0.0
2023-08-30,23,0.0
2023-08-31,0,0.0
2023-08-31,1,0.0
2023-08-31,2,0.0
2023-08-31,3,0.0
2023-08-31,4,0.0
2023-08-31,5,0.0
2023-08-31,6,0.0
2023-08-31,7,323829.2
2023-08-31,8,294030.75
2023-08-31,9,335209.4
2023-08-31,10,350510.2
2023-08-31,11,307615.34
2023-08-31,12,337517.25
2023-08-31,13,413687.6
2023-08-31,14,432649.0
2023-08-31,15,505239.38
2023-08-31,16,280669.5
2023-08-31,17,277015.78
2023-08-31,18,304660.5
2023-08-31,19,198720.97
2023-08-31,20,81629.875
2023-08-31,21,0.0
2023-08-31,22,0.0
2023-08-31,23,0.0
2023-09-01,0,0.0
2023-09-01,1,0.0
2023-09-01,2,0.0
2023-09-01,3,0.0
2023-09-01,4,0.0
2023-09-01,5,0.0
2023-09-01,6,0.0
2023-09-01,7,70194.34
2023-09-01,8,123976.76
2023-09-01,9,192438.36
2023-09-01,10,202701.72
2023-09-01,11,186888.2
2023-09-01,12,0.0
2023-09-01,13,0.0
2023-09-01,14,195892.56
2023-09-01,15,214466.95
2023-09-01,16,208393.61
2023-09-01,17,235390.88
2023-09-01,18,237937.44
2023-09-01,19,223929.55
2023-09-01,20,196640.1
2023-09-01,21,0.0
2023-09-01,22,0.0
2023-09-01,23,0.0
2023-09-02,0,0.0
2023-09-02,1,0.0
2023-09-02,2,0.0
2023-09-02,3,0.0
2023-09-02,4,0.0
2023-09-02,5,0.0
2023-09-02,6,0.0
2023-09-02,7,0.0
2023-09-02,8,109478.164
2023-09-02,9,280401.38
2023-09-02,10,206921.03
2023-09-02,11,42889.19
2023-09-02,12,0.0
2023-09-02,13,0.0
2023-09-02,14,71757.09
2023-09-02,15,250978.11
2023-09-02,16,362809.94
2023-09-02,17,473344.3
2023-09-02,18,482811.34
2023-09-02,19,445296.34
2023-09-02,20,153837.61
2023-09-02,21,0.0
2023-09-02,22,0.0
2023-09-02,23,0.0
2023-09-03,0,0.0
2023-09-03,1,0.0
2023-09-03,2,0.0
2023-09-03,3,0.0
2023-09-03,4,0.0
2023-09-03,5,0.0
2023-09-03,6,0.0
2023-09-03,7,51348.594
2023-09-03,8,103642.21
2023-09-03,9,73575.14
2023-09-03,10,63923.2
2023-09-03,11,5807.1157
2023-09-03,12,60628.773
2023-09-03,13,252866.23
2023-09-03,14,371517.0
2023-09-03,15,389771.72
2023-09-03,16,311680.44
2023-09-03,17,325848.88
2023-09-03,18,220426.19
2023-09-03,19,64506.61
2023-09-03,20,29733.69
2023-09-03,21,0.0
2023-09-03,22,0.0
2023-09-03,23,0.0
2023-09-04,0,0.0
2023-09-04,1,0.0
2023-09-04,2,0.0
2023-09-04,3,0.0
2023-09-04,4,0.0
2023-09-04,5,0.0
2023-09-04,6,0.0
2023-09-04,7,126195.766
2023-09-04,8,348924.44
2023-09-04,9,472871.97
2023-09-04,10,439422.53
2023-09-04,11,366783.2
2023-09-04,12,353032.0
2023-09-04,13,452211.03
2023-09-04,14,539895.7
2023-09-04,15,551052.8
2023-09-04,16,551007.3
2023-09-04,17,403227.4
2023-09-04,18,224309.75
2023-09-04,19,138910.36
2023-09-04,20,0.0
2023-09-04,21,0.0
2023-09-04,22,0.0
2023-09-04,23,0.0
2023-09-05,0,0.0
2023-09-05,1,0.0
2023-09-05,2,0.0
2023-09-05,3,0.0
2023-09-05,4,0.0
2023-09-05,5,0.0
2023-09-05,6,0.0
2023-09-05,7,0.0
2023-09-05,8,0.0
2023-09-05,9,0.0
2023-09-05,10,0.0
2023-09-05,11,21318.207
2023-09-05,12,229450.34
2023-09-05,13,408776.66
2023-09-05,14,642128.8
2023-09-05,15,627837.1
2023-09-05,16,376835.8
2023-09-05,17,206371.52
2023-09-05,18,124938.41
2023-09-05,19,197537.7
2023-09-05,20,0.0
2023-09-05,21,0.0
2023-09-05,22,0.0
2023-09-05,23,0.0
2023-09-06,0,0.0
2023-09-06,1,0.0
2023-09-06,2,0.0
2023-09-06,3,0.0
2023-09-06,4,0.0
2023-09-06,5,0.0
2023-09-06,6,0.0
2023-09-06,7,289885.38
2023-09-06,8,184423.23
2023-09-06,9,232344.14
2023-09-06,10,46288.36
2023-09-06,11,0.0
2023-09-06,12,0.0
2023-09-06,13,0.0
2023-09-06,14,0.0
2023-09-06,15,40787.33
2023-09-06,16,80783.49
2023-09-06,17,105774.82
2023-09-06,18,114651.86
2023-09-06,19,94652.9
2023-09-06,20,0.0
2023-09-06,21,0.0
2023-09-06,22,0.0
2023-09-06,23,0.0
2023-09-07,0,0.0
2023-09-07,1,0.0
2023-09-07,2,0.0
2023-09-07,3,0.0
2023-09-07,4,0.0
2023-09-07,5,0.0
2023-09-07,6,0.0
2023-09-07,7,85771.98
2023-09-07,8,169731.55
2023-09-07,9,77419.62
2023-09-07,10,0.0
2023-09-07,11,0.0
2023-09-07,12,0.0
2023-09-07,13,114387.16
2023-09-07,14,256459.66
2023-09-07,15,454585.3
2023-09-07,16,434737.38
2023-09-07,17,310855.88
2023-09-07,18,315674.1
2023-09-07,19,169287.16
2023-09-07,20,0.0
2023-09-07,21,0.0
2023-09-07,22,0.0
2023-09-07,23,0.0
2023-09-08,0,0.0
2023-09-08,1,0.0
2023-09-08,2,0.0
2023-09-08,3,0.0
2023-09-08,4,0.0
2023-09-08,5,0.0
2023-09-08,6,0.0
2023-09-08,7,0.0
2023-09-08,8,0.0
2023-09-08,9,0.0
2023-09-08,10,1131.3057
2023-09-08,11,27849.176
2023-09-08,12,30208.896
2023-09-08,13,273230.97
2023-09-08,14,482102.25
2023-09-08,15,473595.28
2023-09-08,16,395596.06
2023-09-08,17,343130.8
2023-09-08,18,355309.75
2023-09-08,19,49524.746
2023-09-08,20,0.0
2023-09-08,21,0.0
2023-09-08,22,0.0
2023-09-08,23,0.0
2023-09-09,0,0.0
2023-09-09,1,0.0
